Original_SKU,Cleaned_SKU,Is_SKU_Modified,Match_Found_In_Scrape,ODS_Inventory_ID,ODS_Price,Scrape_Price,ODS_Capacity_OZ,ODS_Capacity_ML,Scrape_Capacity,ODS_Description,Scrape_Description,Price_Diff,Price_Match
LBGrce55LtnShnSl,LBGrce55LtnShnSl,False,False,3542.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withshiny silver lotion pump0.For use with lotions, moisturizer, and serums.A unique design to enhance your product.Price each",,,
GBGrce55AnSpLvn,GBGrce55AnSpLvn,False,False,173.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withlavender vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each",,,
GBGrce55AnSpPnk,GBGrce55AnSpPnk,False,False,194.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withpink vintage style bulb sprayerwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each",,,
GBGrce55AnSpMtSl,GBGrce55AnSpMtSl,False,False,2921.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withmatte silver vintage style sprayerwithmatte silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each",,,
GBGrce55AnSpIvySl,GBGrce55AnSpIvySl,False,False,3140.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withivory vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each",,,
GBGrce55AnSpGl,GBGrce55AnSpGl,False,False,172.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withgold vintage style sprayerwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each",,,
GBGrce55AnSpIvyGl,GBGrce55AnSpIvyGl,False,False,174.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withivory vintage style bulb sprayerwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each",,,
GBGrce55AnSpBlk,GBGrce55AnSpBlk,False,True,171.0,,$5.27,1.85oz,"55 ml,  ",55 ml (1.86 oz),"Gracedesign55 ml,  1.85oz Clear glass bottle  withblack vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each","Grace design 55 ml, 1.85oz clear glass bottle with black vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty",,False
GBGrce55AnSpWht,GBGrce55AnSpWht,False,False,2922.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withwhite vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each",,,
GBGrce55AnSpRed,GBGrce55AnSpRed,False,False,3141.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withred vintage style bulb sprayerwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each",,,
GBGrce55AnSpTslLvn,GBGrce55AnSpTslLvn,False,False,2923.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withLavender vintage style bulb sprayer with Tasselwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each",,,
GBGrce55AnSpTslIvyGl,GBGrce55AnSpTslIvyGl,False,False,2924.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withIvory vintage style bulb sprayer with tasselwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each",,,
GBGrce55AnSpTslIvySl,GBGrce55AnSpTslIvySl,False,False,1215.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withIvory vintage style bulb sprayer with tasselwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each",,,
GBGrce55AnSpTslWht,GBGrce55AnSpTslWht,False,False,2925.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withWhite vintage style bulb sprayer with tasselwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each",,,
GBGrce55AnSpTslPnk,GBGrce55AnSpTslPnk,False,False,219.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withPink vintage style bulb sprayer with tasselwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each",,,
GBGrce55AnSpTslRed,GBGrce55AnSpTslRed,False,False,1216.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withRed vintage style bulb sprayer with tasselwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each",,,
GBGrce55AnSpTslBlk,GBGrce55AnSpTslBlk,False,True,218.0,,$5.99,1.85oz,"55 ml,  ",55 ml (1.86 oz),"Gracedesign55 ml,  1.85oz Clear glass bottle  withBlack vintage style bulb sprayer with tasselwithshiny silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each","Grace design 55 ml, 1.85oz clear glass bottle with Black vintage style bulb sprayer with tassel with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhanc",,False
GBGrce55AnSpTslMtSl,GBGrce55AnSpTslMtSl,False,False,2926.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withSilver vintage style bulb sprayer with tasselwithmatte silver collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each",,,
GBGrce55AnSpTslGl,GBGrce55AnSpTslGl,False,False,220.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withGold vintage style bulb sprayer with tasselwithshiny gold collar cap.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Antique or vintage bulb sprayers enhance the beauty of your product.A unique design to enhance your product.Price each",,,
GBGrce55RdcrPnkLthr,GBGrce55RdcrPnkLthr,False,False,2927.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withreducerandpink faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A unique design to enhance your product.Price each",,,
GBGrce55RdcrIvyLthr,GBGrce55RdcrIvyLthr,False,False,2928.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withreducerandivory faux leather cap.For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils.A unique design to enhance your product.Price each",,,
GBGrce55SpryCu,GBGrce55SpryCu,False,True,2929.0,,$2.57,1.85oz,"55 ml,  ",55 ml (1.86 oz),"Gracedesign55 ml,  1.85oz Clear glass bottle  withmatte copper spray pump0.For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.A unique design to enhance your product.Price each","Grace design 55 ml, 1.85oz clear glass bottle with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. A unique design to enhance your product.",,False
LBGrce55LtnCu,LBGrce55LtnCu,False,False,2930.0,,,1.85oz,"55 ml,  ",,"Gracedesign55 ml,  1.85oz Clear glass bottle  withmatte copper lotion pump0.For use with lotions, moisturizer, and serums.A unique design to enhance your product.Price each",,,
GBCylBlu9MtlRollMattSl,GBCylBlu9MtlRollMattSl,False,False,2931.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9MtlRollBlkDot,GBCylBlu9MtlRollBlkDot,False,True,2932.0,,$0.81,1/3 oz,"9ml,",9 ml (0.3 oz),,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with metal roller ball plug and black dot cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel. Pric",,False
GBCylBlu9MtlRollSlDot,GBCylBlu9MtlRollSlDot,False,False,2933.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9MtlRollPnkDot,GBCylBlu9MtlRollPnkDot,False,False,2934.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9MtlRollMattGl,GBCylBlu9MtlRollMattGl,False,False,2935.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9MtlRollShnGl,GBCylBlu9MtlRollShnGl,False,False,2936.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9MtlRollShnSl,GBCylBlu9MtlRollShnSl,False,False,2937.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9MtlRollMattCu,GBCylBlu9MtlRollMattCu,False,False,2938.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9MtlRollShBlk,GBCylBlu9MtlRollShBlk,False,False,2939.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9MtlRollWht,GBCylBlu9MtlRollWht,False,False,10.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9RollMattSl,GBCylBlu9RollMattSl,False,False,11.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9RollBlkDot,GBCylBlu9RollBlkDot,False,True,12.0,,$0.72,1/3 oz,"9ml,",9 ml (0.3 oz),,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with plastic roller ball plug and black dot cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel. Pr",,False
GBCylBlu9RollSlDot,GBCylBlu9RollSlDot,False,False,13.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9RollPnkDot,GBCylBlu9RollPnkDot,False,False,14.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9RollMattGl,GBCylBlu9RollMattGl,False,False,15.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9RollShnGl,GBCylBlu9RollShnGl,False,False,16.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9RollShnSl,GBCylBlu9RollShnSl,False,False,17.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9RollMattCu,GBCylBlu9RollMattCu,False,False,18.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9RollShBlk,GBCylBlu9RollShBlk,False,False,19.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9RollWht,GBCylBlu9RollWht,False,False,20.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9SpryGl,GBCylBlu9SpryGl,False,False,21.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9SpryMattSl,GBCylBlu9SpryMattSl,False,False,22.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9SpryBlk,GBCylBlu9SpryBlk,False,True,23.0,,$0.88,1/3 oz,"9ml,",9 ml (0.3 oz),,"cylinder design 9ml, blue glass bottle with sprayer and shiny black trim. Fine mist sprayer for use with perfumes and colognes. Refillable, classic style bottle good for promotions and decants.",,False
GBCylBlu9SpryShSl,GBCylBlu9SpryShSl,False,False,24.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9SpryRd,GBCylBlu9SpryRd,False,False,25.0,,,1/3 oz,"9ml,",,,,,
GBCylBlu9SpryTur,GBCylBlu9SpryTur,False,False,26.0,,,1/3 oz,"9ml,",,,,,
LBCylBlu9LtnMattSl,LBCylBlu9LtnMattSl,False,False,27.0,,,1/3 oz,"9ml,",,,,,
LBCylBlu9LtnGl,LBCylBlu9LtnGl,False,False,28.0,,,1/3 oz,"9ml,",,,,,
LBCylBlu9LtnBlk,LBCylBlu9LtnBlk,False,True,29.0,,$0.88,1/3 oz,"9ml,",9 ml (0.3 oz),,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with treatment pump with black trim and plastic overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Refillable, Sma",,False
GBCylAmb9MtlRollMattSl,GBCylAmb9MtlRollMattSl,False,False,3431.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9MtlRollBlkDot,GBCylAmb9MtlRollBlkDot,False,True,3428.0,,$0.78,1/3 oz,"9ml,",9 ml (0.3 oz),,"Cylinder design 9ml,1/3 oz amber glass bottle with metal roller ball plug and black dot cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",,False
GBCylAmb9MtlRollSlDot,GBCylAmb9MtlRollSlDot,False,False,3436.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9MtlRollPnkDot,GBCylAmb9MtlRollPnkDot,False,False,3432.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9MtlRollMattGl,GBCylAmb9MtlRollMattGl,False,False,3430.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9MtlRollShnGl,GBCylAmb9MtlRollShnGl,False,False,3434.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9MtlRollShnSl,GBCylAmb9MtlRollShnSl,False,False,3435.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9MtlRollMattCu,GBCylAmb9MtlRollMattCu,False,False,3429.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9MtlRollShBlk,GBCylAmb9MtlRollShBlk,False,False,3433.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9MtlRollWht,GBCylAmb9MtlRollWht,False,False,10.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9RollMattSl,GBCylAmb9RollMattSl,False,False,11.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9RollBlkDot,GBCylAmb9RollBlkDot,False,True,12.0,,$0.69,1/3 oz,"9ml,",9 ml (0.3 oz),,"Cylinder design 9ml,1/3 oz amber glass bottle with plastic roller ball plug and black dot cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",,False
GBCylAmb9RollSlDot,GBCylAmb9RollSlDot,False,False,13.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9RollPnkDot,GBCylAmb9RollPnkDot,False,False,14.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9RollMattGl,GBCylAmb9RollMattGl,False,False,15.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9RollShnGl,GBCylAmb9RollShnGl,False,False,16.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9RollShnSl,GBCylAmb9RollShnSl,False,False,17.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9RollMattCu,GBCylAmb9RollMattCu,False,False,18.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9RollShBlk,GBCylAmb9RollShBlk,False,False,19.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9RollWht,GBCylAmb9RollWht,False,False,20.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9SpryGl,GBCylAmb9SpryGl,False,False,21.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9SpryMattSl,GBCylAmb9SpryMattSl,False,False,22.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9SpryBlk,GBCylAmb9SpryBlk,False,True,23.0,,$0.86,1/3 oz,"9ml,",9 ml (0.3 oz),,"Cylinder design 9ml,1/3 oz amber glass bottle with fine mist sprayer with black trim and plastic overcap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",,False
GBCylAmb9SpryShSl,GBCylAmb9SpryShSl,False,False,24.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9SpryRd,GBCylAmb9SpryRd,False,False,25.0,,,1/3 oz,"9ml,",,,,,
GBCylAmb9SpryTur,GBCylAmb9SpryTur,False,False,26.0,,,1/3 oz,"9ml,",,,,,
LBCylAmb9LtnMtSl,LBCylAmb9LtnMtSl,False,False,27.0,,,1/3 oz,"9ml,",,,,,
LBCylAmb9LtnGl,LBCylAmb9LtnGl,False,False,28.0,,,1/3 oz,"9ml,",,,,,
LBCylAmb9LtnBlk,LBCylAmb9LtnBlk,False,True,29.0,,$0.84,1/3 oz,"9ml,",9 ml (0.3 oz),,"Cylinder design 9ml,1/3 oz amber glass bottle with treatment pump with black trim and plastic overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products.",,False
GBCylFrst9MtlRollMattSl,GBCylFrst9MtlRollMattSl,False,False,2966.0,,,1/3 oz,"9ml,",,,,,
GBCylFrst9MtlRollBlkDot,GBCylFrst9MtlRollBlkDot,False,True,2967.0,,$0.86,1/3 oz,"9ml,",9 ml (0.3 oz),,"Cylinder design 9ml,1/3 oz frosted glass bottle with metal roller ball plug and black dot cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",,False
GBCylFrst9MtlRollSlDot,GBCylFrst9MtlRollSlDot,False,False,2968.0,,,1/3 oz,"9ml,",,,,,
GBCylFrst9MtlRollPnkDot,GBCylFrst9MtlRollPnkDot,False,False,2969.0,,,1/3 oz,"9ml,",,,,,
GBCylFrst9MtlRollMattGl,GBCylFrst9MtlRollMattGl,False,False,2970.0,,,1/3 oz,"9ml,",,,,,
GBCylFrst9MtlRollShnGl,GBCylFrst9MtlRollShnGl,False,False,2971.0,,,1/3 oz,"9ml,",,,,,
GBCylFrst9MtlRollShnSl,GBCylFrst9MtlRollShnSl,False,False,2972.0,,,1/3 oz,"9ml,",,,,,
GBCylFrst9MtlRollMattCu,GBCylFrst9MtlRollMattCu,False,False,449.0,,,1/3 oz,"9ml,",,,,,
GBCylFrst9MtlRollShBlk,GBCylFrst9MtlRollShBlk,False,False,3437.0,,,1/3 oz,"9ml,",,,,,
GBCylFrst9MtlRollWht,GBCylFrst9MtlRollWht,False,False,10.0,,,1/3 oz,"9ml,",,,,,
GBCylFrst9RollMattSl,GBCylFrst9RollMattSl,False,False,11.0,,,1/3 oz,"9ml,",,,,,
GBCylFrst9RollBlkDot,GBCylFrst9RollBlkDot,False,True,12.0,,$0.77,1/3 oz,"9ml,",9 ml (0.3 oz),,"Cylinder design 9ml,1/3 oz frosted glass bottle with plastic roller ball plug and black dot cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy.",,False
